step,time_s,contact_force_N,crank_rpm
4524,9.050000,0.000000,9.0356
4525,9.052000,0.000000,9.0359
4526,9.054000,0.000000,9.0361
4527,9.056000,0.000000,9.0363
4528,9.058000,0.000000,9.0365
4529,9.060000,0.000000,9.0368
4530,9.062000,0.000000,9.0370
4531,9.064000,0.000000,9.0372
4532,9.066000,0.000000,9.0375
4533,9.068000,0.000000,9.0377
4534,9.070000,0.000000,9.0379
4535,9.072000,0.000000,9.0382
4536,9.074000,0.000000,9.0384
4537,9.076000,0.000000,9.0386
4538,9.078000,0.000000,9.0389
4539,9.080000,0.000000,9.0391
4540,9.082000,0.000000,9.0393
4541,9.084000,0.000000,9.0396
4542,9.086000,0.000000,9.0398
4543,9.088000,0.000000,9.0400
4544,9.090000,0.000000,9.0403
4545,9.092000,0.000000,9.0405
4546,9.094000,0.000000,9.0407
4547,9.096000,0.000000,9.0410
4548,9.098000,0.000000,9.0412
4549,9.100000,0.000000,9.0415
4550,9.102000,0.000000,9.0417
4551,9.104000,0.000000,9.0419
4552,9.106000,0.000000,9.0422
4553,9.108000,0.000000,9.0424
4554,9.110000,0.000000,9.0427
4555,9.112000,0.000000,9.0429
4556,9.114000,0.000000,9.0432
4557,9.116000,0.000000,9.0434
4558,9.118000,0.000000,9.0436
4559,9.120000,0.000000,9.0439
4560,9.122000,0.000000,9.0441
4561,9.124000,0.000000,9.0444
4562,9.126000,0.000000,9.0446
4563,9.128000,0.000000,9.0449
4564,9.130000,0.000000,9.0451
4565,9.132000,0.000000,9.0454
4566,9.134000,0.000000,9.0456
4567,9.136000,0.000000,9.0459
4568,9.138000,0.000000,9.0461
4569,9.140000,0.000000,9.0464
4570,9.142000,0.000000,9.0466
4571,9.144000,0.000000,9.0469
4572,9.146000,0.000000,9.0471
4573,9.148000,0.000000,9.0474
4574,9.150000,0.000000,9.0476
4575,9.152000,0.000000,9.0479
4576,9.154000,0.000000,9.0481
4577,9.156000,0.000000,9.0484
4578,9.158000,0.000000,9.0486
4579,9.160000,0.000000,9.0489
4580,9.162000,0.000000,9.0491
4581,9.164000,0.000000,9.0494
4582,9.166000,0.000000,9.0497
4583,9.168000,0.000000,9.0499
4584,9.170000,0.000000,9.0502
4585,9.172000,0.000000,9.0504
4586,9.174000,0.000000,9.0507
4587,9.176000,0.000000,9.0509
4588,9.178000,0.000000,9.0512
4589,9.180000,0.000000,9.0515
4590,9.182000,0.000000,9.0517
4591,9.184000,0.000000,9.0520
4592,9.186000,0.000000,9.0522
4593,9.188000,0.000000,9.0525
4594,9.190000,0.000000,9.0528
4595,9.192000,0.000000,9.0530
4596,9.194000,0.000000,9.0533
4597,9.196000,0.000000,9.0536
4598,9.198000,0.000000,9.0538
4599,9.200000,0.000000,9.0541
4600,9.202000,0.000000,9.0543
4601,9.204000,0.000000,9.0546
4602,9.206000,0.000000,9.0549
4603,9.208000,0.000000,9.0551
4604,9.210000,0.000000,9.0554
4605,9.212000,0.000000,9.0557
4606,9.214000,0.000000,9.0559
4607,9.216000,0.000000,9.0562
4608,9.218000,0.000000,9.0565
4609,9.220000,0.000000,9.0567
4610,9.222000,0.000000,9.0570
4611,9.224000,0.000000,9.0573
4612,9.226000,0.000000,9.0576
4613,9.228000,0.000000,9.0578
4614,9.230000,0.000000,9.0581
4615,9.232000,0.000000,9.0584
4616,9.234000,0.000000,9.0586
4617,9.236000,0.000000,9.0589
4618,9.238000,0.000000,9.0592
4619,9.240000,0.000000,9.0595
4620,9.242000,0.000000,9.0597
4621,9.244000,0.000000,9.0600
4622,9.246000,0.000000,9.0603
4623,9.248000,0.000000,9.0606
4624,9.250000,0.000000,9.0608
4625,9.252000,0.000000,9.0611
4626,9.254000,0.000000,9.0614
4627,9.256000,0.000000,9.0617
4628,9.258000,0.000000,9.0619
4629,9.260000,0.000000,9.0622
4630,9.262000,0.000000,9.0625
4631,9.264000,0.000000,9.0628
4632,9.266000,0.000000,9.0630
4633,9.268000,0.000000,9.0633
4634,9.270000,0.000000,9.0636
4635,9.272000,0.000000,9.0639
4636,9.274000,0.000000,9.0642
4637,9.276000,0.000000,9.0645
4638,9.278000,0.000000,9.0647
4639,9.280000,0.000000,9.0650
4640,9.282000,0.000000,9.0653
4641,9.284000,0.000000,9.0656
4642,9.286000,0.000000,9.0659
4643,9.288000,0.000000,9.0661
4644,9.290000,0.000000,9.0664
4645,9.292000,0.000000,9.0667
4646,9.294000,0.000000,9.0670
4647,9.296000,0.000000,9.0673
4648,9.298000,0.000000,9.0676
4649,9.300000,0.000000,9.0679
4650,9.302000,0.000000,9.0681
4651,9.304000,0.000000,9.0684
4652,9.306000,0.000000,9.0687
4653,9.308000,0.000000,9.0690
4654,9.310000,0.000000,9.0693
4655,9.312000,0.000000,9.0696
4656,9.314000,0.000000,9.0699
4657,9.316000,0.000000,9.0702
4658,9.318000,0.000000,9.0705
4659,9.320000,0.000000,9.0707
4660,9.322000,0.000000,9.0710
4661,9.324000,0.000000,9.0713
4662,9.326000,0.000000,9.0716
4663,9.328000,0.000000,9.0719
4664,9.330000,0.000000,9.0722
4665,9.332000,0.000000,9.0725
4666,9.334000,0.000000,9.0728
4667,9.336000,0.000000,9.0731
4668,9.338000,0.000000,9.0734
4669,9.340000,0.000000,9.0737
4670,9.342000,0.000000,9.0740
4671,9.344000,0.000000,9.0743
4672,9.346000,0.000000,9.0745
4673,9.348000,0.000000,9.0748
4674,9.350000,0.000000,9.0751
4675,9.352000,0.000000,9.0754
4676,9.354000,0.000000,9.0757
4677,9.356000,0.000000,9.0760
4678,9.358000,0.000000,9.0763
4679,9.360000,0.000000,9.0766
4680,9.362000,0.000000,9.0769
4681,9.364000,0.000000,9.0772
4682,9.366000,0.000000,9.0775
4683,9.368000,0.000000,9.0778
4684,9.370000,0.000000,9.0781
4685,9.372000,0.000000,9.0784
4686,9.374000,0.000000,9.0787
4687,9.376000,0.000000,9.0790
4688,9.378000,0.000000,9.0793
4689,9.380000,0.000000,9.0796
4690,9.382000,0.000000,9.0799
4691,9.384000,0.000000,9.0802
4692,9.386000,0.000000,9.0805
4693,9.388000,0.000000,9.0808
4694,9.390000,0.000000,9.0811
4695,9.392000,0.000000,9.0814
4696,9.394000,0.000000,9.0817
4697,9.396000,0.000000,9.0821
4698,9.398000,0.000000,9.0824
4699,9.400000,0.000000,9.0827
4700,9.402000,0.000000,9.0830
4701,9.404000,0.000000,9.0833
4702,9.406000,0.000000,9.0836
4703,9.408000,0.000000,9.0839
4704,9.410000,0.000000,9.0842
4705,9.412000,0.000000,9.0845
4706,9.414000,0.000000,9.0848
4707,9.416000,0.000000,9.0851
4708,9.418000,0.000000,9.0854
4709,9.420000,0.000000,9.0857
4710,9.422000,0.000000,9.0860
4711,9.424000,0.000000,9.0863
4712,9.426000,0.000000,9.0867
4713,9.428000,0.000000,9.0870
4714,9.430000,0.000000,9.0873
4715,9.432000,0.000000,9.0876
4716,9.434000,0.000000,9.0879
4717,9.436000,0.000000,9.0882
4718,9.438000,0.000000,9.0885
4719,9.440000,0.000000,9.0888
4720,9.442000,0.000000,9.0891
4721,9.444000,0.000000,9.0895
4722,9.446000,0.000000,9.0898
4723,9.448000,0.000000,9.0901
4724,9.450000,0.000000,9.0904
4725,9.452000,0.000000,9.0907
4726,9.454000,0.000000,9.0910
4727,9.456000,0.000000,9.0913
4728,9.458000,0.000000,9.0917
4729,9.460000,0.000000,9.0920
4730,9.462000,0.000000,9.0923
4731,9.464000,0.000000,9.0926
4732,9.466000,0.000000,9.0929
4733,9.468000,0.000000,9.0932
4734,9.470000,0.000000,9.0935
4735,9.472000,0.000000,9.0939
4736,9.474000,0.000000,9.0942
4737,9.476000,0.000000,9.0945
4738,9.478000,0.000000,9.0948
4739,9.480000,0.000000,9.0951
4740,9.482000,0.000000,9.0955
4741,9.484000,0.000000,9.0958
4742,9.486000,0.000000,9.0961
4743,9.488000,0.000000,9.0964
4744,9.490000,0.000000,9.0967
4745,9.492000,0.000000,9.0971
4746,9.494000,0.000000,9.0974
4747,9.496000,0.000000,9.0977
4748,9.498000,0.000000,9.0980
4749,9.500000,0.000000,9.0983
4750,9.502000,0.000000,9.0987
4751,9.504000,0.000000,9.0990
4752,9.506000,0.000000,9.0993
4753,9.508000,0.000000,9.0996
4754,9.510000,0.000000,9.0999
4755,9.512000,0.000000,9.1003
4756,9.514000,0.000000,9.1006
4757,9.516000,0.000000,9.1009
4758,9.518000,0.000000,9.1012
4759,9.520000,0.000000,9.1016
4760,9.522000,0.000000,9.1019
4761,9.524000,0.000000,9.1022
4762,9.526000,0.000000,9.1025
4763,9.528000,0.000000,9.1029
4764,9.530000,0.000000,9.1032
4765,9.532000,0.000000,9.1035
4766,9.534000,0.000000,9.1038
4767,9.536000,0.000000,9.1042
4768,9.538000,0.000000,9.1045
4769,9.540000,0.000000,9.1048
4770,9.542000,0.000000,9.1051
4771,9.544000,0.000000,9.1055
4772,9.546000,0.000000,9.1058
4773,9.548000,0.000000,9.1061
4774,9.550000,0.000000,9.1064
4775,9.552000,0.000000,9.1068
4776,9.554000,0.000000,9.1071
4777,9.556000,0.000000,9.1074
4778,9.558000,0.000000,9.1078
4779,9.560000,0.000000,9.1081
4780,9.562000,0.000000,9.1084
4781,9.564000,0.000000,9.1087
4782,9.566000,0.000000,9.1091
4783,9.568000,0.000000,9.1094
4784,9.570000,0.000000,9.1097
4785,9.572000,0.000000,9.1101
4786,9.574000,0.000000,9.1104
4787,9.576000,0.000000,9.1107
4788,9.578000,0.000000,9.1111
4789,9.580000,0.000000,9.1114
4790,9.582000,0.000000,9.1117
4791,9.584000,0.000000,9.1120
4792,9.586000,0.000000,9.1124
4793,9.588000,0.000000,9.1127
4794,9.590000,0.000000,9.1130
4795,9.592000,0.000000,9.1134
4796,9.594000,0.000000,9.1137
4797,9.596000,0.000000,9.1140
4798,9.598000,0.000000,9.1144
4799,9.600000,0.000000,9.1147
4800,9.602000,0.000000,9.1150
4801,9.604000,0.000000,9.1154
4802,9.606000,0.000000,9.1157
4803,9.608000,0.000000,9.1160
4804,9.610000,0.000000,9.1164
4805,9.612000,0.000000,9.1167
4806,9.614000,0.000000,9.1170
4807,9.616000,0.000000,9.1174
4808,9.618000,0.000000,9.1177
4809,9.620000,0.000000,9.1180
4810,9.622000,0.000000,9.1184
4811,9.624000,0.000000,9.1187
4812,9.626000,0.000000,9.1191
4813,9.628000,0.000000,9.1194
4814,9.630000,0.000000,9.1197
4815,9.632000,0.000000,9.1201
4816,9.634000,0.000000,9.1204
4817,9.636000,0.000000,9.1207
4818,9.638000,0.000000,9.1211
4819,9.640000,0.000000,9.1214
4820,9.642000,0.000000,9.1217
4821,9.644000,0.000000,9.1221
4822,9.646000,0.000000,9.1224
4823,9.648000,0.000000,9.1228
4824,9.650000,0.000000,9.1231
4825,9.652000,0.000000,9.1234
4826,9.654000,0.000000,9.1238
4827,9.656000,0.000000,9.1241
4828,9.658000,0.000000,9.1245
4829,9.660000,0.000000,9.1248
4830,9.662000,0.000000,9.1251
4831,9.664000,0.000000,9.1255
4832,9.666000,0.000000,9.1258
4833,9.668000,0.000000,9.1261
4834,9.670000,0.000000,9.1265
4835,9.672000,0.000000,9.1268
4836,9.674000,0.000000,9.1272
4837,9.676000,0.000000,9.1275
4838,9.678000,0.000000,9.1278
4839,9.680000,0.000000,9.1282
4840,9.682000,0.000000,9.1285
4841,9.684000,0.000000,9.1289
4842,9.686000,0.000000,9.1292
4843,9.688000,0.000000,9.1295
4844,9.690000,0.000000,9.1299
4845,9.692000,0.000000,9.1302
4846,9.694000,0.000000,9.1306
4847,9.696000,0.000000,9.1309
4848,9.698000,0.000000,9.1313
4849,9.700000,0.000000,9.1316
4850,9.702000,0.000000,9.1319
4851,9.704000,0.000000,9.1323
4852,9.706000,0.000000,9.1326
4853,9.708000,0.000000,9.1330
4854,9.710000,0.000000,9.1333
4855,9.712000,0.000000,9.1337
4856,9.714000,0.000000,9.1340
4857,9.716000,0.000000,9.1343
4858,9.718000,0.000000,9.1347
4859,9.720000,0.000000,9.1350
4860,9.722000,0.000000,9.1354
4861,9.724000,0.000000,9.1357
4862,9.726000,0.000000,9.1361
4863,9.728000,0.000000,9.1364
4864,9.730000,0.000000,9.1367
4865,9.732000,0.000000,9.1371
4866,9.734000,0.000000,9.1374
4867,9.736000,0.000000,9.1378
4868,9.738000,0.000000,9.1381
4869,9.740000,0.000000,9.1385
4870,9.742000,0.000000,9.1388
4871,9.744000,0.000000,9.1391
4872,9.746000,0.000000,9.1395
4873,9.748000,0.000000,9.1398
4874,9.750000,0.000000,9.1402
4875,9.752000,0.000000,9.1405
4876,9.754000,0.000000,9.1409
4877,9.756000,0.000000,9.1412
4878,9.758000,0.000000,9.1416
4879,9.760000,0.000000,9.1419
4880,9.762000,0.000000,9.1422
4881,9.764000,0.000000,9.1426
4882,9.766000,0.000000,9.1429
4883,9.768000,0.000000,9.1433
4884,9.770000,0.000000,9.1436
4885,9.772000,0.000000,9.1440
4886,9.774000,0.000000,9.1443
4887,9.776000,0.000000,9.1447
4888,9.778000,0.000000,9.1450
4889,9.780000,0.000000,9.1454
4890,9.782000,0.000000,9.1457
4891,9.784000,0.000000,9.1461
4892,9.786000,0.000000,9.1464
4893,9.788000,0.000000,9.1467
4894,9.790000,0.000000,9.1471
4895,9.792000,0.000000,9.1474
4896,9.794000,0.000000,9.1478
4897,9.796000,0.000000,9.1481
4898,9.798000,0.000000,9.1485
4899,9.800000,0.000000,9.1488
4900,9.802000,0.000000,9.1492
4901,9.804000,0.000000,9.1495
4902,9.806000,0.000000,9.1499
4903,9.808000,0.000000,9.1502
4904,9.810000,0.000000,9.1506
4905,9.812000,0.000000,9.1509
4906,9.814000,0.000000,9.1512
4907,9.816000,0.000000,9.1516
4908,9.818000,0.000000,9.1519
4909,9.820000,0.000000,9.1523
4910,9.822000,0.000000,9.1526
4911,9.824000,0.000000,9.1530
4912,9.826000,0.000000,9.1533
4913,9.828000,0.000000,9.1537
4914,9.830000,0.000000,9.1540
4915,9.832000,0.000000,9.1544
4916,9.834000,0.000000,9.1547
4917,9.836000,0.000000,9.1551
4918,9.838000,0.000000,9.1554
4919,9.840000,0.000000,9.1558
4920,9.842000,0.000000,9.1561
4921,9.844000,0.000000,9.1565
4922,9.846000,0.000000,9.1568
4923,9.848000,0.000000,9.1572
4924,9.850000,0.000000,9.1575
4925,9.852000,0.000000,9.1578
4926,9.854000,0.000000,9.1582
4927,9.856000,0.000000,9.1585
4928,9.858000,0.000000,9.1589
4929,9.860000,0.000000,9.1592
4930,9.862000,0.000000,9.1596
4931,9.864000,0.000000,9.1599
4932,9.866000,0.000000,9.1603
4933,9.868000,0.000000,9.1606
4934,9.870000,0.000000,9.1610
4935,9.872000,0.000000,9.1613
4936,9.874000,0.000000,9.1617
4937,9.876000,0.000000,9.1620
4938,9.878000,0.000000,9.1624
4939,9.880000,0.000000,9.1627
4940,9.882000,0.000000,9.1631
4941,9.884000,0.000000,9.1634
4942,9.886000,0.000000,9.1638
4943,9.888000,0.000000,9.1641
4944,9.890000,0.000000,9.1644
4945,9.892000,0.000000,9.1648
4946,9.894000,0.000000,9.1651
4947,9.896000,0.000000,9.1655
4948,9.898000,0.000000,9.1658
4949,9.900000,0.000000,9.1662
4950,9.902000,0.000000,9.1665
4951,9.904000,0.000000,9.1669
4952,9.906000,0.000000,9.1672
4953,9.908000,0.000000,9.1676
4954,9.910000,0.000000,9.1679
4955,9.912000,0.000000,9.1683
4956,9.914000,0.000000,9.1686
4957,9.916000,0.000000,9.1690
4958,9.918000,0.000000,9.1693
4959,9.920000,0.000000,9.1697
4960,9.922000,0.000000,9.1700
4961,9.924000,0.000000,9.1704
4962,9.926000,0.000000,9.1707
4963,9.928000,0.000000,9.1710
4964,9.930000,0.000000,9.1714
4965,9.932000,0.000000,9.1717
4966,9.934000,0.000000,9.1721
4967,9.936000,0.000000,9.1724
4968,9.938000,0.000000,9.1728
4969,9.940000,0.000000,9.1731
4970,9.942000,0.000000,9.1735
4971,9.944000,0.000000,9.1738
4972,9.946000,0.000000,9.1742
4973,9.948000,0.000000,9.1745
4974,9.950000,0.000000,9.1749
4975,9.952000,0.000000,9.1752
4976,9.954000,0.000000,9.1756
4977,9.956000,0.000000,9.1759
4978,9.958000,0.000000,9.1762
4979,9.960000,0.000000,9.1766
4980,9.962000,0.000000,9.1769
4981,9.964000,0.000000,9.1773
4982,9.966000,0.000000,9.1776
4983,9.968000,0.000000,9.1780
4984,9.970000,0.000000,9.1783
4985,9.972000,0.000000,9.1787
4986,9.974000,0.000000,9.1790
4987,9.976000,0.000000,9.1794
4988,9.978000,0.000000,9.1797
4989,9.980000,0.000000,9.1800
4990,9.982000,0.000000,9.1804
4991,9.984000,0.000000,9.1807
4992,9.986000,0.000000,9.1811
4993,9.988000,0.000000,9.1814
4994,9.990000,0.000000,9.1818
4995,9.992000,0.000000,9.1821
4996,9.994000,0.000000,9.1825
4997,9.996000,0.000000,9.1828
4998,9.998000,0.000000,9.1832
4999,10.000000,0.000000,9.1835
5000,10.002000,0.000000,9.1838
5001,10.004000,0.000000,9.1842
5002,10.006000,0.000000,9.1845
5003,10.008000,0.000000,9.1849
5004,10.010000,0.000000,9.1852
5005,10.012000,0.000000,9.1856
5006,10.014000,0.000000,9.1859
5007,10.016000,0.000000,9.1862
5008,10.018000,0.000000,9.1866
5009,10.020000,0.000000,9.1869
5010,10.022000,0.000000,9.1873
5011,10.024000,0.000000,9.1876
5012,10.026000,0.000000,9.1880
5013,10.028000,0.000000,9.1883
5014,10.030000,0.000000,9.1887
5015,10.032000,0.000000,9.1890
5016,10.034000,0.000000,9.1893
5017,10.036000,0.000000,9.1897
5018,10.038000,0.000000,9.1900
5019,10.040000,0.000000,9.1904
5020,10.042000,0.000000,9.1907
5021,10.044000,0.000000,9.1910
5022,10.046000,0.000000,9.1914
5023,10.048000,0.000000,9.1917
5024,10.050000,0.000000,9.1921
5025,10.052000,0.000000,9.1924
5026,10.054000,0.000000,9.1928
5027,10.056000,0.000000,9.1931
5028,10.058000,0.000000,9.1934
5029,10.060000,0.000000,9.1938
5030,10.062000,0.000000,9.1941
5031,10.064000,0.000000,9.1945
5032,10.066000,0.000000,9.1948
5033,10.068000,0.000000,9.1951
5034,10.070000,0.000000,9.1955
5035,10.072000,0.000000,9.1958
5036,10.074000,0.000000,9.1962
5037,10.076000,0.000000,9.1965
5038,10.078000,0.000000,9.1968
5039,10.080000,0.000000,9.1972
5040,10.082000,0.000000,9.1975
5041,10.084000,0.000000,9.1979
5042,10.086000,0.000000,9.1982
5043,10.088000,0.000000,9.1985
5044,10.090000,0.000000,9.1989
5045,10.092000,0.000000,9.1992
5046,10.094000,0.000000,9.1996
5047,10.096000,0.000000,9.1999
5048,10.098000,0.000000,9.2002
5049,10.100000,0.000000,9.2006
5050,10.102000,0.000000,9.2009
5051,10.104000,0.000000,9.2012
5052,10.106000,0.000000,9.2016
5053,10.108000,0.000000,9.2019
5054,10.110000,0.000000,9.2023
5055,10.112000,0.000000,9.2026
5056,10.114000,0.000000,9.2029
5057,10.116000,0.000000,9.2033
5058,10.118000,0.000000,9.2036
5059,10.120000,0.000000,9.2039
5060,10.122000,0.000000,9.2043
5061,10.124000,0.000000,9.2046
5062,10.126000,0.000000,9.2049
5063,10.128000,0.000000,9.2053
5064,10.130000,0.000000,9.2056
5065,10.132000,0.000000,9.2060
5066,10.134000,0.000000,9.2063
5067,10.136000,0.000000,9.2066
5068,10.138000,0.000000,9.2070
5069,10.140000,0.000000,9.2073
5070,10.142000,0.000000,9.2076
5071,10.144000,0.000000,9.2080
5072,10.146000,0.000000,9.2083
5073,10.148000,0.000000,9.2086
5074,10.150000,0.000000,9.2090
5075,10.152000,0.000000,9.2093
5076,10.154000,0.000000,9.2096
5077,10.156000,0.000000,9.2100
5078,10.158000,0.000000,9.2103
5079,10.160000,0.000000,9.2106
5080,10.162000,0.000000,9.2110
5081,10.164000,0.000000,9.2113
5082,10.166000,0.000000,9.2116
5083,10.168000,0.000000,9.2120
5084,10.170000,0.000000,9.2123
5085,10.172000,0.000000,9.2126
5086,10.174000,0.000000,9.2129
5087,10.176000,0.000000,9.2133
5088,10.178000,0.000000,9.2136
5089,10.180000,0.000000,9.2139
5090,10.182000,0.000000,9.2143
5091,10.184000,0.000000,9.2146
5092,10.186000,0.000000,9.2149
5093,10.188000,0.000000,9.2153
5094,10.190000,0.000000,9.2156
5095,10.192000,0.000000,9.2159
5096,10.194000,0.000000,9.2162
5097,10.196000,0.000000,9.2166
5098,10.198000,0.000000,9.2169
5099,10.200000,0.000000,9.2172
5100,10.202000,0.000000,9.2176
5101,10.204000,0.000000,9.2179
5102,10.206000,0.000000,9.2182
5103,10.208000,0.000000,9.2185
5104,10.210000,0.000000,9.2189
5105,10.212000,0.000000,9.2192
5106,10.214000,0.000000,9.2195
5107,10.216000,0.000000,9.2198
5108,10.218000,0.000000,9.2202
5109,10.220000,0.000000,9.2205
5110,10.222000,0.000000,9.2208
5111,10.224000,0.000000,9.2211
5112,10.226000,0.000000,9.2215
5113,10.228000,0.000000,9.2218
5114,10.230000,0.000000,9.2221
5115,10.232000,0.000000,9.2224
5116,10.234000,0.000000,9.2228
5117,10.236000,0.000000,9.2231
5118,10.238000,0.000000,9.2234
5119,10.240000,0.000000,9.2237
5120,10.242000,0.000000,9.2241
5121,10.244000,0.000000,9.2244
5122,10.246000,0.000000,9.2247
5123,10.248000,0.000000,9.2250
5124,10.250000,0.000000,9.2253
5125,10.252000,0.000000,9.2257
5126,10.254000,0.000000,9.2260
5127,10.256000,0.000000,9.2263
5128,10.258000,0.000000,9.2266
5129,10.260000,0.000000,9.2270
5130,10.262000,0.000000,9.2273
5131,10.264000,0.000000,9.2276
5132,10.266000,0.000000,9.2279
5133,10.268000,0.000000,9.2282
5134,10.270000,0.000000,9.2285
5135,10.272000,0.000000,9.2289
5136,10.274000,0.000000,9.2292
5137,10.276000,0.000000,9.2295
5138,10.278000,0.000000,9.2298
5139,10.280000,0.000000,9.2301
5140,10.282000,0.000000,9.2305
5141,10.284000,0.000000,9.2308
5142,10.286000,0.000000,9.2311
5143,10.288000,0.000000,9.2314
5144,10.290000,0.000000,9.2317
5145,10.292000,0.000000,9.2320
5146,10.294000,0.000000,9.2324
5147,10.296000,0.000000,9.2327
5148,10.298000,0.000000,9.2330
5149,10.300000,0.000000,9.2333
5150,10.302000,0.000000,9.2336
5151,10.304000,0.000000,9.2339
5152,10.306000,0.000000,9.2342
5153,10.308000,0.000000,9.2346
5154,10.310000,0.000000,9.2349
5155,10.312000,0.000000,9.2352
5156,10.314000,0.000000,9.2355
5157,10.316000,0.000000,9.2358
5158,10.318000,0.000000,9.2361
5159,10.320000,0.000000,9.2364
5160,10.322000,0.000000,9.2367
5161,10.324000,0.000000,9.2371
5162,10.326000,0.000000,9.2374
5163,10.328000,0.000000,9.2377
5164,10.330000,0.000000,9.2380
5165,10.332000,0.000000,9.2383
5166,10.334000,0.000000,9.2386
5167,10.336000,0.000000,9.2389
5168,10.338000,0.000000,9.2392
5169,10.340000,0.000000,9.2395
5170,10.342000,0.000000,9.2398
5171,10.344000,0.000000,9.2402
5172,10.346000,0.000000,9.2405
5173,10.348000,0.000000,9.2408
5174,10.350000,0.000000,9.2411
5175,10.352000,0.000000,9.2414
5176,10.354000,0.000000,9.2417
5177,10.356000,0.000000,9.2420
5178,10.358000,0.000000,9.2423
5179,10.360000,0.000000,9.2426
5180,10.362000,0.000000,9.2429
5181,10.364000,0.000000,9.2432
5182,10.366000,0.000000,9.2435
5183,10.368000,0.000000,9.2438
5184,10.370000,0.000000,9.2441
5185,10.372000,0.000000,9.2444
5186,10.374000,0.000000,9.2447
5187,10.376000,0.000000,9.2450
5188,10.378000,0.000000,9.2453
5189,10.380000,0.000000,9.2456
5190,10.382000,0.000000,9.2459
5191,10.384000,0.000000,9.2462
5192,10.386000,0.000000,9.2465
5193,10.388000,0.000000,9.2468
5194,10.390000,0.000000,9.2471
5195,10.392000,0.000000,9.2474
5196,10.394000,0.000000,9.2477
5197,10.396000,0.000000,9.2480
5198,10.398000,0.000000,9.2483
5199,10.400000,0.000000,9.2486
5200,10.402000,0.000000,9.2489
5201,10.404000,0.000000,9.2492
5202,10.406000,0.000000,9.2495
5203,10.408000,0.000000,9.2498
5204,10.410000,0.000000,9.2501
5205,10.412000,0.000000,9.2504
5206,10.414000,0.000000,9.2507
5207,10.416000,0.000000,9.2510
5208,10.418000,0.000000,9.2513
5209,10.420000,0.000000,9.2516
5210,10.422000,0.000000,9.2519
5211,10.424000,0.000000,9.2522
5212,10.426000,0.000000,9.2525
5213,10.428000,0.000000,9.2528
5214,10.430000,0.000000,9.2531
5215,10.432000,0.000000,9.2534
5216,10.434000,0.000000,9.2537
5217,10.436000,0.000000,9.2540
5218,10.438000,0.000000,9.2543
5219,10.440000,0.000000,9.2545
5220,10.442000,0.000000,9.2548
5221,10.444000,0.000000,9.2551
5222,10.446000,0.000000,9.2554
5223,10.448000,0.000000,9.2557
5224,10.450000,0.000000,9.2560
5225,10.452000,0.000000,9.2563
5226,10.454000,0.000000,9.2566
5227,10.456000,0.000000,9.2569
5228,10.458000,0.000000,9.2572
5229,10.460000,0.000000,9.2574
5230,10.462000,0.000000,9.2577
5231,10.464000,0.000000,9.2580
5232,10.466000,0.000000,9.2583
5233,10.468000,0.000000,9.2586
5234,10.470000,0.000000,9.2589
5235,10.472000,0.000000,9.2592
5236,10.474000,0.000000,9.2594
5237,10.476000,0.000000,9.2597
5238,10.478000,0.000000,9.2600
5239,10.480000,0.000000,9.2603
5240,10.482000,0.000000,9.2606
5241,10.484000,0.000000,9.2609
5242,10.486000,0.000000,9.2612
5243,10.488000,0.000000,9.2614
5244,10.490000,0.000000,9.2617
5245,10.492000,0.000000,9.2620
5246,10.494000,0.000000,9.2623
5247,10.496000,0.000000,9.2626
5248,10.498000,0.000000,9.2628
5249,10.500000,0.000000,9.2631
5250,10.502000,0.000000,9.2634
5251,10.504000,0.000000,9.2637
5252,10.506000,0.000000,9.2640
5253,10.508000,0.000000,9.2642
5254,10.510000,0.000000,9.2645
5255,10.512000,0.000000,9.2648
5256,10.514000,0.000000,9.2651
5257,10.516000,0.000000,9.2654
5258,10.518000,0.000000,9.2656
5259,10.520000,0.000000,9.2659
5260,10.522000,0.000000,9.2662
5261,10.524000,0.000000,9.2665
5262,10.526000,0.000000,9.2667
5263,10.528000,0.000000,9.2670
5264,10.530000,0.000000,9.2673
5265,10.532000,0.000000,9.2676
5266,10.534000,0.000000,9.2678
5267,10.536000,0.000000,9.2681
5268,10.538000,0.000000,9.2684
5269,10.540000,0.000000,9.2686
5270,10.542000,0.000000,9.2689
5271,10.544000,0.000000,9.2692
5272,10.546000,0.000000,9.2695
5273,10.548000,0.000000,9.2697
5274,10.550000,0.000000,9.2700
5275,10.552000,0.000000,9.2703
5276,10.554000,0.000000,9.2705
5277,10.556000,0.000000,9.2708
5278,10.558000,0.000000,9.2711
5279,10.560000,0.000000,9.2713
5280,10.562000,0.000000,9.2716
5281,10.564000,0.000000,9.2719
5282,10.566000,0.000000,9.2721
5283,10.568000,0.000000,9.2724
5284,10.570000,0.000000,9.2727
5285,10.572000,0.000000,9.2729
5286,10.574000,0.000000,9.2732
5287,10.576000,0.000000,9.2735
5288,10.578000,0.000000,9.2737
5289,10.580000,0.000000,9.2740
5290,10.582000,0.000000,9.2743
5291,10.584000,0.000000,9.2745
5292,10.586000,0.000000,9.2748
5293,10.588000,0.000000,9.2751
5294,10.590000,0.000000,9.2753
5295,10.592000,0.000000,9.2756
5296,10.594000,0.000000,9.2758
5297,10.596000,0.000000,9.2761
5298,10.598000,0.000000,9.2764
5299,10.600000,0.000000,9.2766
