step,time_s,contact_force_N
1999,4.000000,0.000000
2000,4.002000,0.000000
2001,4.004000,0.000000
2002,4.006000,0.000000
2003,4.008000,0.000000
2004,4.010000,0.000000
2005,4.012000,0.000000
2006,4.014000,0.000000
2007,4.016000,0.000000
2008,4.018000,0.000000
2009,4.020000,0.000000
2010,4.022000,0.000000
2011,4.024000,0.000000
2012,4.026000,0.000000
2013,4.028000,0.000000
2014,4.030000,0.000000
2015,4.032000,0.000000
2016,4.034000,0.000000
2017,4.036000,0.000000
2018,4.038000,0.000000
2019,4.040000,0.000000
2020,4.042000,0.000000
2021,4.044000,0.000000
2022,4.046000,0.000000
2023,4.048000,0.000000
2024,4.050000,0.000000
2025,4.052000,0.000000
2026,4.054000,0.000000
2027,4.056000,0.000000
2028,4.058000,0.000000
2029,4.060000,0.000000
2030,4.062000,0.000000
2031,4.064000,0.000000
2032,4.066000,0.000000
2033,4.068000,0.000000
2034,4.070000,0.000000
2035,4.072000,0.000000
2036,4.074000,0.000000
2037,4.076000,0.000000
2038,4.078000,0.000000
2039,4.080000,0.000000
2040,4.082000,0.000000
2041,4.084000,0.000000
2042,4.086000,0.000000
2043,4.088000,7.021741
2044,4.090000,12.270736
2045,4.092000,32.108827
2046,4.094000,49.289175
2047,4.096000,91.704606
2048,4.098000,138.637964
2049,4.100000,214.232759
2050,4.102000,326.043541
2051,4.104000,487.038747
2052,4.106000,710.897332
2053,4.108000,1001.136636
2054,4.110000,1332.781437
2055,4.112000,1622.097139
2056,4.114000,1515.508668
2057,4.116000,0.000000
2058,4.118000,0.000000
2059,4.120000,24.577461
2060,4.122000,0.000000
2061,4.124000,0.000000
2062,4.126000,0.000000
2063,4.128000,0.000000
2064,4.130000,0.000000
2065,4.132000,0.000000
2066,4.134000,0.000000
2067,4.136000,0.000000
2068,4.138000,0.000000
2069,4.140000,0.000000
2070,4.142000,0.000000
2071,4.144000,0.000000
2072,4.146000,0.000000
2073,4.148000,0.000000
2074,4.150000,0.000000
2075,4.152000,0.000000
2076,4.154000,0.000000
2077,4.156000,0.000000
2078,4.158000,0.000000
2079,4.160000,0.000000
2080,4.162000,0.000000
2081,4.164000,0.000000
2082,4.166000,0.000000
2083,4.168000,0.000000
2084,4.170000,0.000000
2085,4.172000,0.000000
2086,4.174000,0.000000
2087,4.176000,0.000000
2088,4.178000,0.000000
2089,4.180000,0.000000
2090,4.182000,0.000000
2091,4.184000,0.000000
2092,4.186000,0.000000
2093,4.188000,0.000000
2094,4.190000,0.000000
2095,4.192000,0.000000
2096,4.194000,0.000000
2097,4.196000,0.000000
2098,4.198000,0.000000
2099,4.200000,0.000000
2100,4.202000,0.000000
2101,4.204000,0.000000
2102,4.206000,0.000000
2103,4.208000,0.000000
2104,4.210000,0.000000
2105,4.212000,0.000000
2106,4.214000,0.000000
2107,4.216000,0.000000
2108,4.218000,0.000000
2109,4.220000,0.000000
2110,4.222000,0.000000
2111,4.224000,0.000000
2112,4.226000,0.000000
2113,4.228000,0.000000
2114,4.230000,0.000000
2115,4.232000,0.000000
2116,4.234000,0.000000
2117,4.236000,0.000000
2118,4.238000,0.000000
2119,4.240000,0.000000
2120,4.242000,0.000000
2121,4.244000,0.000000
2122,4.246000,0.000000
2123,4.248000,0.000000
2124,4.250000,0.000000
2125,4.252000,0.000000
2126,4.254000,0.000000
2127,4.256000,0.000000
2128,4.258000,0.000000
2129,4.260000,0.000000
2130,4.262000,0.000000
2131,4.264000,0.000000
2132,4.266000,0.000000
2133,4.268000,0.000000
2134,4.270000,0.000000
2135,4.272000,0.000000
2136,4.274000,0.000000
2137,4.276000,0.000000
2138,4.278000,0.000000
2139,4.280000,0.000000
2140,4.282000,0.000000
2141,4.284000,0.000000
2142,4.286000,0.000000
2143,4.288000,0.000000
2144,4.290000,0.000000
2145,4.292000,0.000000
2146,4.294000,0.000000
2147,4.296000,0.000000
2148,4.298000,0.000000
2149,4.300000,0.000000
2150,4.302000,0.000000
2151,4.304000,0.000000
2152,4.306000,0.000000
2153,4.308000,0.000000
2154,4.310000,0.000000
2155,4.312000,0.000000
2156,4.314000,0.000000
2157,4.316000,0.000000
2158,4.318000,0.000000
2159,4.320000,0.000000
2160,4.322000,0.000000
2161,4.324000,0.000000
2162,4.326000,0.000000
2163,4.328000,0.000000
2164,4.330000,0.000000
2165,4.332000,0.000000
2166,4.334000,0.000000
2167,4.336000,0.000000
2168,4.338000,0.000000
2169,4.340000,0.000000
2170,4.342000,0.000000
2171,4.344000,0.000000
2172,4.346000,0.000000
2173,4.348000,0.000000
2174,4.350000,0.000000
2175,4.352000,0.000000
2176,4.354000,7.021798
2177,4.356000,12.270977
2178,4.358000,32.109515
2179,4.360000,49.290410
2180,4.362000,91.707129
2181,4.364000,138.645070
2182,4.366000,214.244891
2183,4.368000,326.066777
2184,4.370000,487.081465
2185,4.372000,710.971406
2186,4.374000,1001.253773
2187,4.376000,1332.939030
2188,4.378000,1622.224146
2189,4.380000,1515.023409
2190,4.382000,0.000000
2191,4.384000,0.000000
2192,4.386000,24.527636
2193,4.388000,0.000000
2194,4.390000,0.000000
2195,4.392000,0.000000
2196,4.394000,0.000000
2197,4.396000,0.000000
2198,4.398000,0.000000
2199,4.400000,0.000000
2200,4.402000,0.000000
2201,4.404000,0.000000
2202,4.406000,0.000000
2203,4.408000,0.000000
2204,4.410000,0.000000
2205,4.412000,0.000000
2206,4.414000,0.000000
2207,4.416000,0.000000
2208,4.418000,0.000000
2209,4.420000,0.000000
2210,4.422000,0.000000
2211,4.424000,0.000000
2212,4.426000,0.000000
2213,4.428000,0.000000
2214,4.430000,0.000000
2215,4.432000,0.000000
2216,4.434000,0.000000
2217,4.436000,0.000000
2218,4.438000,0.000000
2219,4.440000,0.000000
2220,4.442000,0.000000
2221,4.444000,0.000000
2222,4.446000,0.000000
2223,4.448000,0.000000
2224,4.450000,0.000000
2225,4.452000,0.000000
2226,4.454000,0.000000
2227,4.456000,0.000000
2228,4.458000,0.000000
2229,4.460000,0.000000
2230,4.462000,0.000000
2231,4.464000,0.000000
2232,4.466000,0.000000
2233,4.468000,0.000000
2234,4.470000,0.000000
2235,4.472000,0.000000
2236,4.474000,0.000000
2237,4.476000,0.000000
2238,4.478000,0.000000
2239,4.480000,0.000000
2240,4.482000,0.000000
2241,4.484000,0.000000
2242,4.486000,0.000000
2243,4.488000,0.000000
2244,4.490000,0.000000
2245,4.492000,0.000000
2246,4.494000,0.000000
2247,4.496000,0.000000
2248,4.498000,0.000000
2249,4.500000,0.000000
2250,4.502000,0.000000
2251,4.504000,0.000000
2252,4.506000,0.000000
2253,4.508000,0.000000
2254,4.510000,0.000000
2255,4.512000,0.000000
2256,4.514000,0.000000
2257,4.516000,0.000000
2258,4.518000,0.000000
2259,4.520000,0.000000
2260,4.522000,0.000000
2261,4.524000,0.000000
2262,4.526000,0.000000
2263,4.528000,0.000000
2264,4.530000,0.000000
2265,4.532000,0.000000
2266,4.534000,0.000000
2267,4.536000,0.000000
2268,4.538000,0.000000
2269,4.540000,0.000000
2270,4.542000,0.000000
2271,4.544000,0.000000
2272,4.546000,0.000000
2273,4.548000,0.000000
2274,4.550000,0.000000
2275,4.552000,0.000000
2276,4.554000,0.000000
2277,4.556000,0.000000
2278,4.558000,0.000000
2279,4.560000,0.000000
2280,4.562000,0.000000
2281,4.564000,0.000000
2282,4.566000,0.000000
2283,4.568000,0.000000
2284,4.570000,0.000000
2285,4.572000,0.000000
2286,4.574000,0.000000
2287,4.576000,0.000000
2288,4.578000,0.000000
2289,4.580000,0.000000
2290,4.582000,0.000000
2291,4.584000,0.000000
2292,4.586000,0.000000
2293,4.588000,0.000000
2294,4.590000,0.000000
2295,4.592000,0.000000
2296,4.594000,0.000000
2297,4.596000,0.000000
2298,4.598000,0.000000
2299,4.600000,0.000000
2300,4.602000,0.000000
2301,4.604000,0.000000
2302,4.606000,0.000000
2303,4.608000,0.000000
2304,4.610000,0.000000
2305,4.612000,0.000000
2306,4.614000,0.000000
2307,4.616000,0.000000
2308,4.618000,0.000000
2309,4.620000,7.021958
2310,4.622000,12.271658
2311,4.624000,32.111454
2312,4.626000,49.293892
2313,4.628000,91.714234
2314,4.630000,138.665106
2315,4.632000,214.279094
2316,4.634000,326.132291
2317,4.636000,487.201914
2318,4.638000,711.180278
2319,4.640000,1001.584075
2320,4.642000,1333.383347
2321,4.644000,1622.581701
2322,4.646000,1513.649746
2323,4.648000,0.000000
2324,4.650000,0.000000
2325,4.652000,24.386890
2326,4.654000,0.000000
2327,4.656000,0.000000
2328,4.658000,0.000000
2329,4.660000,0.000000
2330,4.662000,0.000000
2331,4.664000,0.000000
2332,4.666000,0.000000
2333,4.668000,0.000000
2334,4.670000,0.000000
2335,4.672000,0.000000
2336,4.674000,0.000000
2337,4.676000,0.000000
2338,4.678000,0.000000
2339,4.680000,0.000000
2340,4.682000,0.000000
2341,4.684000,0.000000
2342,4.686000,0.000000
2343,4.688000,0.000000
2344,4.690000,0.000000
2345,4.692000,0.000000
2346,4.694000,0.000000
2347,4.696000,0.000000
2348,4.698000,0.000000
2349,4.700000,0.000000
2350,4.702000,0.000000
2351,4.704000,0.000000
2352,4.706000,0.000000
2353,4.708000,0.000000
2354,4.710000,0.000000
2355,4.712000,0.000000
2356,4.714000,0.000000
2357,4.716000,0.000000
2358,4.718000,0.000000
2359,4.720000,0.000000
2360,4.722000,0.000000
2361,4.724000,0.000000
2362,4.726000,0.000000
2363,4.728000,0.000000
2364,4.730000,0.000000
2365,4.732000,0.000000
2366,4.734000,0.000000
2367,4.736000,0.000000
2368,4.738000,0.000000
2369,4.740000,0.000000
2370,4.742000,0.000000
2371,4.744000,0.000000
2372,4.746000,0.000000
2373,4.748000,0.000000
2374,4.750000,0.000000
2375,4.752000,0.000000
2376,4.754000,0.000000
2377,4.756000,0.000000
2378,4.758000,0.000000
2379,4.760000,0.000000
2380,4.762000,0.000000
2381,4.764000,0.000000
2382,4.766000,0.000000
2383,4.768000,0.000000
2384,4.770000,0.000000
2385,4.772000,0.000000
2386,4.774000,0.000000
2387,4.776000,0.000000
2388,4.778000,0.000000
2389,4.780000,0.000000
2390,4.782000,0.000000
2391,4.784000,0.000000
2392,4.786000,0.000000
2393,4.788000,0.000000
2394,4.790000,0.000000
2395,4.792000,0.000000
2396,4.794000,0.000000
2397,4.796000,0.000000
2398,4.798000,0.000000
2399,4.800000,0.000000
2400,4.802000,0.000000
2401,4.804000,0.000000
2402,4.806000,0.000000
2403,4.808000,0.000000
2404,4.810000,0.000000
2405,4.812000,0.000000
2406,4.814000,0.000000
2407,4.816000,0.000000
2408,4.818000,0.000000
2409,4.820000,0.000000
2410,4.822000,0.000000
2411,4.824000,0.000000
2412,4.826000,0.000000
2413,4.828000,0.000000
2414,4.830000,0.000000
2415,4.832000,0.000000
2416,4.834000,0.000000
2417,4.836000,0.000000
2418,4.838000,0.000000
2419,4.840000,0.000000
2420,4.842000,0.000000
2421,4.844000,0.000000
2422,4.846000,0.000000
2423,4.848000,0.000000
2424,4.850000,0.000000
2425,4.852000,0.000000
2426,4.854000,0.000000
2427,4.856000,0.000000
2428,4.858000,0.000000
2429,4.860000,0.000000
2430,4.862000,0.000000
2431,4.864000,0.000000
2432,4.866000,0.000000
2433,4.868000,0.000000
2434,4.870000,0.000000
2435,4.872000,0.000000
2436,4.874000,0.000000
2437,4.876000,0.000000
2438,4.878000,0.000000
2439,4.880000,0.000000
2440,4.882000,0.000000
2441,4.884000,0.000000
2442,4.886000,7.022410
2443,4.888000,12.273578
2444,4.890000,32.116924
2445,4.892000,49.303715
2446,4.894000,91.734233
2447,4.896000,138.721661
2448,4.898000,214.375588
2449,4.900000,326.317162
2450,4.902000,487.541861
2451,4.904000,711.769861
2452,4.906000,1002.516430
2453,4.908000,1334.637060
2454,4.910000,1623.586363
2455,4.912000,1509.729579
2456,4.914000,0.000000
2457,4.916000,0.000000
2458,4.918000,23.987626
2459,4.920000,0.000000
2460,4.922000,0.000000
2461,4.924000,0.000000
2462,4.926000,0.000000
2463,4.928000,0.000000
2464,4.930000,0.000000
2465,4.932000,0.000000
2466,4.934000,0.000000
2467,4.936000,0.000000
2468,4.938000,0.000000
2469,4.940000,0.000000
2470,4.942000,0.000000
2471,4.944000,0.000000
2472,4.946000,0.000000
2473,4.948000,0.000000
2474,4.950000,0.000000
2475,4.952000,0.000000
2476,4.954000,0.000000
2477,4.956000,0.000000
2478,4.958000,0.000000
2479,4.960000,0.000000
2480,4.962000,0.000000
2481,4.964000,0.000000
2482,4.966000,0.000000
2483,4.968000,0.000000
2484,4.970000,0.000000
2485,4.972000,0.000000
2486,4.974000,0.000000
2487,4.976000,0.000000
2488,4.978000,0.000000
2489,4.980000,0.000000
2490,4.982000,0.000000
2491,4.984000,0.000000
2492,4.986000,0.000000
2493,4.988000,0.000000
2494,4.990000,0.000000
2495,4.992000,0.000000
2496,4.994000,0.000000
2497,4.996000,0.000000
2498,4.998000,0.000000
2499,5.000000,0.000000
2500,5.002000,0.000000
2501,5.004000,0.000000
2502,5.006000,0.000000
2503,5.008000,0.000000
2504,5.010000,0.000000
2505,5.012000,0.000000
2506,5.014000,0.000000
2507,5.016000,0.000000
2508,5.018000,0.000000
2509,5.020000,0.000000
2510,5.022000,0.000000
2511,5.024000,0.000000
2512,5.026000,0.000000
2513,5.028000,0.000000
2514,5.030000,0.000000
2515,5.032000,0.000000
2516,5.034000,0.000000
2517,5.036000,0.000000
2518,5.038000,0.000000
2519,5.040000,0.000000
2520,5.042000,0.000000
2521,5.044000,0.000000
2522,5.046000,0.000000
2523,5.048000,0.000000
2524,5.050000,0.000000
2525,5.052000,0.000000
2526,5.054000,0.000000
2527,5.056000,0.000000
2528,5.058000,0.000000
2529,5.060000,0.000000
2530,5.062000,0.000000
2531,5.064000,0.000000
2532,5.066000,0.000000
2533,5.068000,0.000000
2534,5.070000,0.000000
2535,5.072000,0.000000
2536,5.074000,0.000000
2537,5.076000,0.000000
2538,5.078000,0.000000
2539,5.080000,0.000000
2540,5.082000,0.000000
2541,5.084000,0.000000
2542,5.086000,0.000000
2543,5.088000,0.000000
2544,5.090000,0.000000
2545,5.092000,0.000000
2546,5.094000,0.000000
2547,5.096000,0.000000
2548,5.098000,0.000000
2549,5.100000,0.000000
2550,5.102000,0.000000
2551,5.104000,0.000000
2552,5.106000,0.000000
2553,5.108000,0.000000
2554,5.110000,0.000000
2555,5.112000,0.000000
2556,5.114000,0.000000
2557,5.116000,0.000000
2558,5.118000,0.000000
2559,5.120000,0.000000
2560,5.122000,0.000000
2561,5.124000,0.000000
2562,5.126000,0.000000
2563,5.128000,0.000000
2564,5.130000,0.000000
2565,5.132000,0.000000
2566,5.134000,0.000000
2567,5.136000,0.000000
2568,5.138000,0.000000
2569,5.140000,0.000000
2570,5.142000,0.000000
2571,5.144000,0.000000
2572,5.146000,0.000000
2573,5.148000,0.000000
2574,5.150000,0.000000
2575,5.152000,7.023690
2576,5.154000,12.279012
2577,5.156000,32.132386
2578,5.158000,49.331485
2579,5.160000,91.790384
2580,5.162000,138.881744
2581,5.164000,214.648363
2582,5.166000,326.840064
2583,5.168000,488.503889
2584,5.170000,713.438950
2585,5.172000,1005.155990
2586,5.174000,1338.182559
2587,5.176000,1626.393186
2588,5.178000,1498.285941
2589,5.180000,0.000000
2590,5.182000,0.000000
2591,5.184000,22.841963
2592,5.186000,0.000000
2593,5.188000,0.000000
2594,5.190000,0.000000
2595,5.192000,0.000000
2596,5.194000,0.000000
2597,5.196000,0.000000
2598,5.198000,0.000000
2599,5.200000,0.000000
2600,5.202000,0.000000
2601,5.204000,0.000000
2602,5.206000,0.000000
2603,5.208000,0.000000
2604,5.210000,0.000000
2605,5.212000,0.000000
2606,5.214000,0.000000
2607,5.216000,0.000000
2608,5.218000,0.000000
2609,5.220000,0.000000
2610,5.222000,0.000000
2611,5.224000,0.000000
2612,5.226000,0.000000
2613,5.228000,0.000000
2614,5.230000,0.000000
2615,5.232000,0.000000
2616,5.234000,0.000000
2617,5.236000,0.000000
2618,5.238000,0.000000
2619,5.240000,0.000000
2620,5.242000,0.000000
2621,5.244000,0.000000
2622,5.246000,0.000000
2623,5.248000,0.000000
2624,5.250000,0.000000
2625,5.252000,0.000000
2626,5.254000,0.000000
2627,5.256000,0.000000
2628,5.258000,0.000000
2629,5.260000,0.000000
2630,5.262000,0.000000
2631,5.264000,0.000000
2632,5.266000,0.000000
2633,5.268000,0.000000
2634,5.270000,0.000000
2635,5.272000,0.000000
2636,5.274000,0.000000
2637,5.276000,0.000000
2638,5.278000,0.000000
2639,5.280000,0.000000
2640,5.282000,0.000000
2641,5.284000,0.000000
2642,5.286000,0.000000
2643,5.288000,0.000000
2644,5.290000,0.000000
2645,5.292000,0.000000
2646,5.294000,0.000000
2647,5.296000,0.000000
2648,5.298000,0.000000
2649,5.300000,0.000000
2650,5.302000,0.000000
2651,5.304000,0.000000
2652,5.306000,0.000000
2653,5.308000,0.000000
2654,5.310000,0.000000
2655,5.312000,0.000000
2656,5.314000,0.000000
2657,5.316000,0.000000
2658,5.318000,0.000000
2659,5.320000,0.000000
2660,5.322000,0.000000
2661,5.324000,0.000000
2662,5.326000,0.000000
2663,5.328000,0.000000
2664,5.330000,0.000000
2665,5.332000,0.000000
2666,5.334000,0.000000
2667,5.336000,0.000000
2668,5.338000,0.000000
2669,5.340000,0.000000
2670,5.342000,0.000000
2671,5.344000,0.000000
2672,5.346000,0.000000
2673,5.348000,0.000000
2674,5.350000,0.000000
2675,5.352000,0.000000
2676,5.354000,0.000000
2677,5.356000,0.000000
2678,5.358000,0.000000
2679,5.360000,0.000000
2680,5.362000,0.000000
2681,5.364000,0.000000
2682,5.366000,0.000000
2683,5.368000,0.000000
2684,5.370000,0.000000
2685,5.372000,0.000000
2686,5.374000,0.000000
2687,5.376000,0.000000
2688,5.378000,0.000000
2689,5.380000,0.000000
2690,5.382000,0.000000
2691,5.384000,0.000000
2692,5.386000,0.000000
2693,5.388000,0.000000
2694,5.390000,0.000000
2695,5.392000,0.000000
2696,5.394000,0.000000
2697,5.396000,0.000000
2698,5.398000,0.000000
2699,5.400000,0.000000
2700,5.402000,0.000000
2701,5.404000,0.000000
2702,5.406000,0.000000
2703,5.408000,0.000000
2704,5.410000,0.000000
2705,5.412000,0.000000
2706,5.414000,0.000000
2707,5.416000,0.000000
2708,5.418000,7.027348
2709,5.420000,12.294495
2710,5.422000,32.176328
2711,5.424000,49.410427
2712,5.426000,91.946911
2713,5.428000,139.338488
2714,5.430000,215.423771
2715,5.432000,328.328940
2716,5.434000,491.247089
2717,5.436000,718.203249
2718,5.438000,1012.691077
2719,5.440000,1348.271549
2720,5.442000,1634.090660
2721,5.444000,1462.728152
2722,5.446000,0.000000
2723,5.448000,0.000000
2724,5.450000,19.458308
2725,5.452000,0.000000
2726,5.454000,0.000000
2727,5.456000,0.000000
2728,5.458000,0.000000
2729,5.460000,0.000000
2730,5.462000,0.000000
2731,5.464000,0.000000
2732,5.466000,0.000000
2733,5.468000,0.000000
2734,5.470000,0.000000
2735,5.472000,0.000000
2736,5.474000,0.000000
2737,5.476000,0.000000
2738,5.478000,0.000000
2739,5.480000,0.000000
2740,5.482000,0.000000
2741,5.484000,0.000000
2742,5.486000,0.000000
2743,5.488000,0.000000
2744,5.490000,0.000000
2745,5.492000,0.000000
2746,5.494000,0.000000
2747,5.496000,0.000000
2748,5.498000,0.000000
2749,5.500000,0.000000
2750,5.502000,0.000000
2751,5.504000,0.000000
2752,5.506000,0.000000
2753,5.508000,0.000000
2754,5.510000,0.000000
2755,5.512000,0.000000
2756,5.514000,0.000000
2757,5.516000,0.000000
2758,5.518000,0.000000
2759,5.520000,0.000000
2760,5.522000,0.000000
2761,5.524000,0.000000
2762,5.526000,0.000000
2763,5.528000,0.000000
2764,5.530000,0.000000
2765,5.532000,0.000000
2766,5.534000,0.000000
2767,5.536000,0.000000
2768,5.538000,0.000000
2769,5.540000,0.000000
2770,5.542000,0.000000
2771,5.544000,0.000000
2772,5.546000,0.000000
2773,5.548000,0.000000
2774,5.550000,0.000000
2775,5.552000,0.000000
2776,5.554000,0.000000
2777,5.556000,0.000000
2778,5.558000,0.000000
2779,5.560000,0.000000
2780,5.562000,0.000000
2781,5.564000,0.000000
2782,5.566000,0.000000
2783,5.568000,0.000000
2784,5.570000,0.000000
2785,5.572000,0.000000
2786,5.574000,0.000000
2787,5.576000,0.000000
2788,5.578000,0.000000
2789,5.580000,0.000000
2790,5.582000,0.000000
2791,5.584000,0.000000
2792,5.586000,0.000000
2793,5.588000,0.000000
2794,5.590000,0.000000
2795,5.592000,0.000000
2796,5.594000,0.000000
2797,5.596000,0.000000
2798,5.598000,0.000000
2799,5.600000,0.000000
2800,5.602000,0.000000
2801,5.604000,0.000000
2802,5.606000,0.000000
2803,5.608000,0.000000
2804,5.610000,0.000000
2805,5.612000,0.000000
2806,5.614000,0.000000
2807,5.616000,0.000000
2808,5.618000,0.000000
2809,5.620000,0.000000
2810,5.622000,0.000000
2811,5.624000,0.000000
2812,5.626000,0.000000
2813,5.628000,0.000000
2814,5.630000,0.000000
2815,5.632000,0.000000
2816,5.634000,0.000000
2817,5.636000,0.000000
2818,5.638000,0.000000
2819,5.640000,0.000000
2820,5.642000,0.000000
2821,5.644000,0.000000
2822,5.646000,0.000000
2823,5.648000,0.000000
2824,5.650000,0.000000
2825,5.652000,0.000000
2826,5.654000,0.000000
2827,5.656000,0.000000
2828,5.658000,0.000000
2829,5.660000,0.000000
2830,5.662000,0.000000
2831,5.664000,0.000000
2832,5.666000,0.000000
2833,5.668000,0.000000
2834,5.670000,0.000000
2835,5.672000,0.000000
2836,5.674000,0.000000
2837,5.676000,0.000000
2838,5.678000,0.000000
2839,5.680000,0.000000
2840,5.682000,6.889172
2841,5.684000,11.583328
2842,5.686000,27.795954
2843,5.688000,41.107121
2844,5.690000,69.444180
2845,5.692000,114.882615
2846,5.694000,164.622084
2847,5.696000,243.074957
2848,5.698000,351.569572
2849,5.700000,497.060538
2850,5.702000,683.632889
2851,5.704000,906.588518
2852,5.706000,1147.747104
2853,5.708000,1377.350320
2854,5.710000,1557.227999
2855,5.712000,1577.870743
2856,5.714000,619.315921
2857,5.716000,0.000000
2858,5.718000,28.525095
2859,5.720000,1.202624
2860,5.722000,0.000000
2861,5.724000,0.000000
2862,5.726000,0.000000
2863,5.728000,0.000000
2864,5.730000,0.000000
2865,5.732000,0.000000
2866,5.734000,0.000000
2867,5.736000,0.000000
2868,5.738000,0.000000
2869,5.740000,0.000000
2870,5.742000,0.000000
2871,5.744000,0.000000
2872,5.746000,0.000000
2873,5.748000,0.000000
2874,5.750000,0.000000
2875,5.752000,0.000000
2876,5.754000,0.000000
2877,5.756000,0.000000
2878,5.758000,0.000000
2879,5.760000,0.000000
2880,5.762000,0.000000
2881,5.764000,0.000000
2882,5.766000,0.000000
2883,5.768000,0.000000
2884,5.770000,0.000000
2885,5.772000,0.000000
2886,5.774000,0.000000
2887,5.776000,0.000000
2888,5.778000,0.000000
2889,5.780000,0.000000
2890,5.782000,0.000000
2891,5.784000,0.000000
2892,5.786000,0.000000
2893,5.788000,0.000000
2894,5.790000,0.000000
2895,5.792000,0.000000
2896,5.794000,0.000000
2897,5.796000,0.000000
2898,5.798000,0.000000
2899,5.800000,0.000000
2900,5.802000,0.000000
2901,5.804000,0.000000
2902,5.806000,0.000000
2903,5.808000,0.000000
2904,5.810000,0.000000
2905,5.812000,0.000000
2906,5.814000,0.000000
2907,5.816000,0.000000
2908,5.818000,0.000000
2909,5.820000,0.000000
2910,5.822000,0.000000
2911,5.824000,0.000000
2912,5.826000,0.000000
2913,5.828000,0.000000
2914,5.830000,0.000000
2915,5.832000,0.000000
2916,5.834000,0.000000
2917,5.836000,0.000000
2918,5.838000,0.000000
2919,5.840000,0.000000
2920,5.842000,0.000000
2921,5.844000,0.000000
2922,5.846000,0.000000
2923,5.848000,0.000000
2924,5.850000,0.000000
2925,5.852000,0.000000
2926,5.854000,0.000000
2927,5.856000,0.000000
2928,5.858000,0.000000
2929,5.860000,0.000000
2930,5.862000,0.000000
2931,5.864000,0.000000
2932,5.866000,0.000000
2933,5.868000,0.000000
2934,5.870000,0.000000
2935,5.872000,0.000000
2936,5.874000,0.000000
2937,5.876000,0.000000
2938,5.878000,0.000000
2939,5.880000,0.000000
2940,5.882000,0.000000
2941,5.884000,0.000000
2942,5.886000,0.000000
2943,5.888000,0.000000
2944,5.890000,0.000000
2945,5.892000,0.000000
2946,5.894000,0.000000
2947,5.896000,0.000000
2948,5.898000,0.000000
2949,5.900000,0.000000
2950,5.902000,0.000000
2951,5.904000,0.000000
2952,5.906000,0.000000
2953,5.908000,0.000000
2954,5.910000,0.000000
2955,5.912000,0.000000
2956,5.914000,0.000000
2957,5.916000,0.000000
2958,5.918000,0.000000
2959,5.920000,0.000000
2960,5.922000,0.000000
2961,5.924000,0.000000
2962,5.926000,0.000000
2963,5.928000,0.000000
2964,5.930000,0.000000
2965,5.932000,0.000000
2966,5.934000,0.000000
2967,5.936000,0.000000
2968,5.938000,0.000000
2969,5.940000,0.000000
2970,5.942000,0.000000
2971,5.944000,0.000000
2972,5.946000,0.000000
2973,5.948000,0.000000
2974,5.950000,0.000000
2975,5.952000,6.933658
2976,5.954000,11.863701
2977,5.956000,30.871395
2978,5.958000,47.070726
2979,5.960000,85.699045
2980,5.962000,126.820134
2981,5.964000,192.611015
2982,5.966000,285.816677
2983,5.968000,415.032502
2984,5.970000,588.525551
2985,5.972000,808.788622
2986,5.974000,1064.860880
2987,5.976000,1327.788867
2988,5.978000,1551.506361
2989,5.980000,1624.026001
2990,5.982000,786.506081
2991,5.984000,0.000000
2992,5.986000,24.450607
2993,5.988000,3.841094
2994,5.990000,0.000000
2995,5.992000,0.000000
2996,5.994000,0.000000
2997,5.996000,0.000000
2998,5.998000,0.000000
2999,6.000000,0.000000
3000,6.002000,0.000000
3001,6.004000,0.000000
3002,6.006000,0.000000
3003,6.008000,0.000000
3004,6.010000,0.000000
3005,6.012000,0.000000
3006,6.014000,0.000000
3007,6.016000,0.000000
3008,6.018000,0.000000
3009,6.020000,0.000000
3010,6.022000,0.000000
3011,6.024000,0.000000
3012,6.026000,0.000000
3013,6.028000,0.000000
3014,6.030000,0.000000
3015,6.032000,0.000000
3016,6.034000,0.000000
3017,6.036000,0.000000
3018,6.038000,0.000000
3019,6.040000,0.000000
3020,6.042000,0.000000
3021,6.044000,0.000000
3022,6.046000,0.000000
3023,6.048000,0.000000
3024,6.050000,0.000000
3025,6.052000,0.000000
3026,6.054000,0.000000
3027,6.056000,0.000000
3028,6.058000,0.000000
3029,6.060000,0.000000
3030,6.062000,0.000000
3031,6.064000,0.000000
3032,6.066000,0.000000
3033,6.068000,0.000000
3034,6.070000,0.000000
3035,6.072000,0.000000
3036,6.074000,0.000000
3037,6.076000,0.000000
3038,6.078000,0.000000
3039,6.080000,0.000000
3040,6.082000,0.000000
3041,6.084000,0.000000
3042,6.086000,0.000000
3043,6.088000,0.000000
3044,6.090000,0.000000
3045,6.092000,0.000000
3046,6.094000,0.000000
3047,6.096000,0.000000
3048,6.098000,0.000000
3049,6.100000,0.000000
3050,6.102000,0.000000
3051,6.104000,0.000000
3052,6.106000,0.000000
3053,6.108000,0.000000
3054,6.110000,0.000000
3055,6.112000,0.000000
3056,6.114000,0.000000
3057,6.116000,0.000000
3058,6.118000,0.000000
3059,6.120000,0.000000
3060,6.122000,0.000000
3061,6.124000,0.000000
3062,6.126000,0.000000
3063,6.128000,0.000000
3064,6.130000,0.000000
3065,6.132000,0.000000
3066,6.134000,0.000000
3067,6.136000,0.000000
3068,6.138000,0.000000
3069,6.140000,0.000000
3070,6.142000,0.000000
3071,6.144000,0.000000
