time,sensor_fx,sensor_fy,sensor_fz,sensor_force_magnitude
1313,0.00029849267,684.929,0.002195691,684.929
1314,4.0593586e-06,687.69366,0.0019073582,687.69366
1315,4.4945846e-06,716.1328,0.0030736465,716.1328
1316,-8.477266e-05,734.3594,0.0019743994,734.3594
1317,-0.00013460014,740.2461,0.0022299876,740.2461
1318,0.00025040726,772.0514,0.0023133112,772.0514
1319,-1.2857548e-05,772.7203,0.0024513481,772.7203
1320,0.00029025314,781.67065,0.0027168724,781.67065
1321,0.00047214684,806.85803,0.0027418134,806.85803
1322,0.0004352752,823.52997,0.0025390196,823.52997
1323,4.3369553e-05,811.60913,0.0022361767,811.60913
1324,0.00026087483,824.6778,0.0028529367,824.6778
1325,0.00019233106,843.6513,0.0030869162,843.6513
1326,0.00029057811,834.7415,0.003111376,834.7415
1327,0.00015472865,838.7189,0.0019888473,838.7189
1328,7.162453e-08,835.47534,0.001983637,835.47534
1329,0.0004962403,842.83496,0.0020296928,842.83496
1330,0.00012210962,838.073,0.0020492133,838.073
1331,0.0007261361,820.75574,0.0020333964,820.75574
1332,0.00071699644,849.5824,0.0021649972,849.5824
1333,0.00028800112,835.76605,0.0021441244,835.76605
1334,0.00017391719,839.15594,0.0018334528,839.15594
1335,3.791065e-07,833.1914,0.0027379983,833.1914
1336,3.311786e-05,825.2879,0.0027259318,825.2879
1337,3.6144847e-05,816.36304,0.0027228803,816.36304
1338,2.439585e-06,814.0758,0.002440271,814.0758
1339,-0.00015325366,809.57935,0.002342238,809.57935
1340,0.0003323825,809.29004,0.0028104181,809.29004
1341,0.00030930806,797.5263,0.002289204,797.5263
1342,-2.2171153e-06,792.2248,0.0018679062,792.2248
1343,0.00019435838,783.3915,0.0018538754,783.3915
1344,0.0012140869,779.41595,0.0032479358,779.41595
1345,1.6814243e-05,770.13,0.0028651422,770.13
1346,0.00040256718,774.1184,0.0021577566,774.1184
1347,2.0442429e-05,750.0637,0.002420875,750.0637
1348,4.975422e-05,752.4475,0.0027924704,752.4475
1349,0.0006338918,718.69446,0.0019725244,718.69446
1350,3.096604e-05,725.1876,0.00261675,725.1876
1351,0.00012118323,714.41223,0.003350656,714.41223
1352,-3.818801e-05,708.8335,0.0024188934,708.8335
1353,0.00021487079,686.51404,0.001751414,686.51404
1354,-1.8430437e-06,678.30536,0.0023126437,678.30536
1355,0.00025335126,653.5555,0.0017055311,653.5555
1356,-6.12266e-06,668.1033,0.0022003092,668.1033
1357,8.935129e-05,670.9042,0.0024366365,670.9042
1358,0.00031452876,624.591,0.0023784302,624.591
1359,-2.0345033e-06,647.7598,0.0014801042,647.7598
1360,0.0003325807,617.2347,0.00187193,617.2347
1361,6.111368e-07,621.39453,0.0029617294,621.39453
1362,0.0007136561,606.5483,0.0025644344,606.5483
1363,2.4994806e-06,588.6787,0.0019388188,588.6787
1364,0.00016532956,597.27875,0.0020513702,597.27875
1365,-0.00010745767,581.77625,0.0025953786,581.77625
1366,0.0002472868,565.75964,0.0022991295,565.75964
1367,0.0003322483,578.9237,0.0010697825,578.9237
1368,-0.00013768527,560.42004,0.0020860438,560.42004
1369,0.00028661854,564.8207,0.0015471985,564.8207
1370,-2.2831082e-06,530.84174,0.002473767,530.84174
1371,0.00028731758,551.6849,0.0017187395,551.6849
1372,-1.1944212e-07,515.92114,0.0016395671,515.92114
1373,2.6494454e-06,504.8992,0.001987597,504.8992
1374,0.00023932668,509.8848,0.002241869,509.8848
1375,-1.3754761e-06,517.1666,0.0018194066,517.1666
1376,-0.0001372117,496.03772,0.0013734163,496.03772
1377,0.00064854673,501.968,0.0024643466,501.968
1378,0.00013601729,483.17145,0.0026573406,483.17145
1379,0.00029599734,469.40347,0.0020468396,469.40347
1380,0.00025400065,487.9246,0.0014744718,487.9246
1381,0.00031650419,472.768,0.0014302866,472.768
1382,0.0009554909,472.55008,0.0017711523,472.55008
1383,-3.366571e-06,464.87018,0.0013085285,464.87018
1384,0.00034773318,456.348,0.0018166623,456.348
1385,0.000228719,458.34903,0.00201518,458.34903
1386,0.00021333281,444.16022,0.0012742218,444.16022
1387,0.00012218623,439.53452,0.0015359176,439.53452
1388,5.5056968e-05,436.8208,0.00087569864,436.8208
1389,-0.00018863342,436.8904,0.0019492069,436.8904
1390,0.00018162726,443.12634,0.0018548924,443.12634
1391,0.0004851073,446.69232,0.0021083679,446.69232
1392,0.0006292438,449.5667,0.0020351624,449.5667
1393,-2.9864132e-05,430.4002,0.0019841702,430.4002
1394,-1.7454367e-06,433.41794,0.0018599351,433.41794
1395,8.5783715e-05,449.8014,0.001363832,449.8014
1396,-0.00013445661,426.44196,0.0017115711,426.44196
1397,2.040896e-05,417.83304,0.001948288,417.83304
1398,-5.315691e-06,442.3132,0.0024668584,442.3132
1399,0.00028967368,436.85913,0.0013993421,436.85913
1400,-3.7118276e-05,432.73135,0.0022524279,432.73135
1401,0.00084596255,428.5258,0.0017079338,428.5258
1402,-0.00021409064,431.54532,0.0015708902,431.54532
1403,-4.2979082e-07,449.98834,0.0022735586,449.98834
1404,0.00016341536,427.19226,0.0021611792,427.19226
1405,-7.606277e-05,429.93866,0.0015476999,429.93866
1406,0.00024781248,439.3387,0.0020601852,439.3387
1407,8.993404e-05,444.90314,0.0020734426,444.90314
1408,3.1613745e-05,421.05322,0.0015683179,421.05322
1409,2.1029846e-06,445.6969,0.002289737,445.6969
1410,1.3286044e-06,449.4579,0.0024155248,449.4579
1411,-5.996159e-05,445.3912,0.0019070986,445.3912
