NO.,Time,Value,Pressure
979,오후 8:24:42,0 N,0.0000MPa
978,오후 8:24:42,0 N,0.0000MPa
977,오후 8:24:42,0 N,0.0000MPa
976,오후 8:24:42,0 N,0.0000MPa
975,오후 8:24:41,0 N,0.0000MPa
974,오후 8:24:41,0 N,0.0000MPa
973,오후 8:24:41,0 N,0.0000MPa
972,오후 8:24:41,0 N,0.0000MPa
971,오후 8:24:41,0 N,0.0000MPa
970,오후 8:24:40,0 N,0.0000MPa
969,오후 8:24:40,0 N,0.0000MPa
968,오후 8:24:40,0 N,0.0000MPa
967,오후 8:24:40,0 N,0.0000MPa
966,오후 8:24:40,0 N,0.0000MPa
965,오후 8:24:40,0 N,0.0000MPa
964,오후 8:24:39,0 N,0.0000MPa
963,오후 8:24:39,0 N,0.0000MPa
962,오후 8:24:39,0 N,0.0000MPa
961,오후 8:24:39,0 N,0.0000MPa
960,오후 8:24:39,0 N,0.0000MPa
959,오후 8:24:38,0 N,0.0000MPa
958,오후 8:24:38,0 N,0.0000MPa
957,오후 8:24:38,0 N,0.0000MPa
956,오후 8:24:38,0 N,0.0000MPa
955,오후 8:24:38,0 N,0.0000MPa
954,오후 8:24:37,0 N,0.0000MPa
953,오후 8:24:37,0 N,0.0000MPa
952,오후 8:24:37,0 N,0.0000MPa
951,오후 8:24:37,0 N,0.0000MPa
950,오후 8:24:37,0 N,0.0000MPa
949,오후 8:24:37,0 N,0.0000MPa
948,오후 8:24:36,0 N,0.0000MPa
947,오후 8:24:36,0 N,0.0000MPa
946,오후 8:24:36,0 N,0.0000MPa
945,오후 8:24:36,0 N,0.0000MPa
944,오후 8:24:36,0 N,0.0000MPa
943,오후 8:24:35,0 N,0.0000MPa
942,오후 8:24:35,0 N,0.0000MPa
941,오후 8:24:35,0 N,0.0000MPa
940,오후 8:24:35,0 N,0.0000MPa
939,오후 8:24:35,0 N,0.0000MPa
938,오후 8:24:34,0 N,0.0000MPa
937,오후 8:24:34,0 N,0.0000MPa
936,오후 8:24:34,0 N,0.0000MPa
935,오후 8:24:34,0 N,0.0000MPa
934,오후 8:24:34,0 N,0.0000MPa
933,오후 8:24:34,0 N,0.0000MPa
932,오후 8:24:33,0 N,0.0000MPa
931,오후 8:24:33,0 N,0.0000MPa
930,오후 8:24:33,0 N,0.0000MPa
929,오후 8:24:33,0 N,0.0000MPa
928,오후 8:24:33,0 N,0.0000MPa
927,오후 8:24:32,0 N,0.0000MPa
926,오후 8:24:32,0 N,0.0000MPa
925,오후 8:24:32,0 N,0.0000MPa
924,오후 8:24:32,0 N,0.0000MPa
923,오후 8:24:32,0 N,0.0000MPa
922,오후 8:24:31,0 N,0.0000MPa
921,오후 8:24:31,0 N,0.0000MPa
920,오후 8:24:31,0 N,0.0000MPa
919,오후 8:24:31,0 N,0.0000MPa
918,오후 8:24:31,0 N,0.0000MPa
917,오후 8:24:31,0 N,0.0000MPa
916,오후 8:24:30,0 N,0.0000MPa
915,오후 8:24:30,0 N,0.0000MPa
914,오후 8:24:30,0 N,0.0000MPa
913,오후 8:24:30,0 N,0.0000MPa
912,오후 8:24:30,0 N,0.0000MPa
911,오후 8:24:29,0 N,0.0000MPa
910,오후 8:24:29,0 N,0.0000MPa
909,오후 8:24:29,0 N,0.0000MPa
908,오후 8:24:29,0 N,0.0000MPa
907,오후 8:24:29,0 N,0.0000MPa
906,오후 8:24:28,0 N,0.0000MPa
905,오후 8:24:28,0 N,0.0000MPa
904,오후 8:24:28,0 N,0.0000MPa
903,오후 8:24:28,0 N,0.0000MPa
902,오후 8:24:28,0 N,0.0000MPa
901,오후 8:24:27,0 N,0.0000MPa
900,오후 8:24:27,0 N,0.0000MPa
899,오후 8:24:27,0 N,0.0000MPa
898,오후 8:24:27,0 N,0.0000MPa
897,오후 8:24:27,0 N,0.0000MPa
896,오후 8:24:27,0 N,0.0000MPa
895,오후 8:24:26,0 N,0.0000MPa
894,오후 8:24:26,0 N,0.0000MPa
893,오후 8:24:26,0 N,0.0000MPa
892,오후 8:24:26,0 N,0.0000MPa
891,오후 8:24:26,0 N,0.0000MPa
890,오후 8:24:25,0 N,0.0000MPa
889,오후 8:24:25,0 N,0.0000MPa
888,오후 8:24:25,0 N,0.0000MPa
887,오후 8:24:25,0 N,0.0000MPa
886,오후 8:24:25,0 N,0.0000MPa
885,오후 8:24:25,0 N,0.0000MPa
884,오후 8:24:24,0 N,0.0000MPa
883,오후 8:24:24,0 N,0.0000MPa
882,오후 8:24:24,0 N,0.0000MPa
881,오후 8:24:24,0 N,0.0000MPa
880,오후 8:24:24,0 N,0.0000MPa
879,오후 8:24:23,0 N,0.0000MPa
878,오후 8:24:23,0 N,0.0000MPa
877,오후 8:24:23,36 N,36.0000MPa
876,오후 8:24:23,126 N,126.0000MPa
875,오후 8:24:23,158 N,158.0000MPa
874,오후 8:24:22,158 N,158.0000MPa
873,오후 8:24:22,158 N,158.0000MPa
872,오후 8:24:22,158 N,158.0000MPa
871,오후 8:24:22,159 N,159.0000MPa
870,오후 8:24:22,159 N,159.0000MPa
869,오후 8:24:21,159 N,159.0000MPa
868,오후 8:24:21,160 N,160.0000MPa
867,오후 8:24:21,142 N,142.0000MPa
866,오후 8:24:21,84 N,84.0000MPa
865,오후 8:24:21,20 N,20.0000MPa
864,오후 8:24:21,2 N,2.0000MPa
863,오후 8:24:20,5 N,5.0000MPa
862,오후 8:24:20,68 N,68.0000MPa
861,오후 8:24:20,151 N,151.0000MPa
860,오후 8:24:20,153 N,153.0000MPa
859,오후 8:24:20,154 N,154.0000MPa
858,오후 8:24:19,154 N,154.0000MPa
857,오후 8:24:19,154 N,154.0000MPa
856,오후 8:24:19,155 N,155.0000MPa
855,오후 8:24:19,153 N,153.0000MPa
854,오후 8:24:19,106 N,106.0000MPa
853,오후 8:24:19,38 N,38.0000MPa
852,오후 8:24:18,0 N,0.0000MPa
851,오후 8:24:18,0 N,0.0000MPa
850,오후 8:24:18,5 N,5.0000MPa
849,오후 8:24:18,69 N,69.0000MPa
848,오후 8:24:18,150 N,150.0000MPa
847,오후 8:24:17,153 N,153.0000MPa
846,오후 8:24:17,154 N,154.0000MPa
845,오후 8:24:17,154 N,154.0000MPa
844,오후 8:24:17,155 N,155.0000MPa
843,오후 8:24:17,155 N,155.0000MPa
842,오후 8:24:16,156 N,156.0000MPa
841,오후 8:24:16,158 N,158.0000MPa
840,오후 8:24:16,154 N,154.0000MPa
839,오후 8:24:16,105 N,105.0000MPa
838,오후 8:24:16,36 N,36.0000MPa
837,오후 8:24:15,1 N,1.0000MPa
836,오후 8:24:15,0 N,0.0000MPa
835,오후 8:24:15,25 N,25.0000MPa
834,오후 8:24:15,111 N,111.0000MPa
833,오후 8:24:15,157 N,157.0000MPa
832,오후 8:24:15,157 N,157.0000MPa
831,오후 8:24:14,158 N,158.0000MPa
830,오후 8:24:14,158 N,158.0000MPa
829,오후 8:24:14,159 N,159.0000MPa
828,오후 8:24:14,159 N,159.0000MPa
827,오후 8:24:14,160 N,160.0000MPa
826,오후 8:24:13,163 N,163.0000MPa
825,오후 8:24:13,141 N,141.0000MPa
824,오후 8:24:13,107 N,107.0000MPa
823,오후 8:24:13,64 N,64.0000MPa
822,오후 8:24:13,36 N,36.0000MPa
821,오후 8:24:12,3 N,3.0000MPa
820,오후 8:24:12,0 N,0.0000MPa
819,오후 8:24:12,0 N,0.0000MPa
818,오후 8:24:12,0 N,0.0000MPa
817,오후 8:24:12,0 N,0.0000MPa
816,오후 8:24:12,0 N,0.0000MPa
815,오후 8:24:11,0 N,0.0000MPa
814,오후 8:24:11,0 N,0.0000MPa
813,오후 8:24:11,0 N,0.0000MPa
812,오후 8:24:11,0 N,0.0000MPa
811,오후 8:24:11,0 N,0.0000MPa
810,오후 8:24:10,0 N,0.0000MPa
809,오후 8:24:10,0 N,0.0000MPa
808,오후 8:24:10,0 N,0.0000MPa
807,오후 8:24:10,0 N,0.0000MPa
806,오후 8:24:10,0 N,0.0000MPa
805,오후 8:24:09,0 N,0.0000MPa
804,오후 8:24:09,0 N,0.0000MPa
803,오후 8:24:09,0 N,0.0000MPa
802,오후 8:24:09,0 N,0.0000MPa
801,오후 8:24:09,0 N,0.0000MPa
800,오후 8:24:09,0 N,0.0000MPa
799,오후 8:24:08,0 N,0.0000MPa
798,오후 8:24:08,0 N,0.0000MPa
797,오후 8:24:08,0 N,0.0000MPa
796,오후 8:24:08,0 N,0.0000MPa
795,오후 8:24:08,0 N,0.0000MPa
794,오후 8:24:07,0 N,0.0000MPa
793,오후 8:24:07,0 N,0.0000MPa
792,오후 8:24:07,0 N,0.0000MPa
791,오후 8:24:07,0 N,0.0000MPa
790,오후 8:24:07,0 N,0.0000MPa
789,오후 8:24:06,0 N,0.0000MPa
788,오후 8:24:06,0 N,0.0000MPa
787,오후 8:24:06,0 N,0.0000MPa
786,오후 8:24:06,0 N,0.0000MPa
785,오후 8:24:06,0 N,0.0000MPa
784,오후 8:24:06,0 N,0.0000MPa
783,오후 8:24:05,0 N,0.0000MPa
782,오후 8:24:05,0 N,0.0000MPa
781,오후 8:24:05,0 N,0.0000MPa
780,오후 8:24:05,0 N,0.0000MPa
779,오후 8:24:05,0 N,0.0000MPa
778,오후 8:24:04,0 N,0.0000MPa
777,오후 8:24:04,0 N,0.0000MPa
776,오후 8:24:04,0 N,0.0000MPa
775,오후 8:24:04,0 N,0.0000MPa
774,오후 8:24:04,0 N,0.0000MPa
773,오후 8:24:03,0 N,0.0000MPa
772,오후 8:24:03,0 N,0.0000MPa
771,오후 8:24:03,0 N,0.0000MPa
770,오후 8:24:03,0 N,0.0000MPa
769,오후 8:24:03,0 N,0.0000MPa
768,오후 8:24:03,0 N,0.0000MPa
767,오후 8:24:02,0 N,0.0000MPa
766,오후 8:24:02,0 N,0.0000MPa
765,오후 8:24:02,0 N,0.0000MPa
764,오후 8:24:02,0 N,0.0000MPa
763,오후 8:24:02,0 N,0.0000MPa
762,오후 8:24:01,0 N,0.0000MPa
761,오후 8:24:01,0 N,0.0000MPa
760,오후 8:24:01,0 N,0.0000MPa
759,오후 8:24:01,0 N,0.0000MPa
758,오후 8:24:01,0 N,0.0000MPa
757,오후 8:24:00,0 N,0.0000MPa
756,오후 8:24:00,0 N,0.0000MPa
755,오후 8:24:00,0 N,0.0000MPa
754,오후 8:24:00,0 N,0.0000MPa
753,오후 8:24:00,0 N,0.0000MPa
752,오후 8:24:00,0 N,0.0000MPa
751,오후 8:23:59,0 N,0.0000MPa
750,오후 8:23:59,0 N,0.0000MPa
749,오후 8:23:59,0 N,0.0000MPa
748,오후 8:23:59,0 N,0.0000MPa
747,오후 8:23:59,0 N,0.0000MPa
746,오후 8:23:58,0 N,0.0000MPa
745,오후 8:23:58,0 N,0.0000MPa
744,오후 8:23:58,0 N,0.0000MPa
743,오후 8:23:58,0 N,0.0000MPa
742,오후 8:23:58,0 N,0.0000MPa
741,오후 8:23:57,0 N,0.0000MPa
740,오후 8:23:57,0 N,0.0000MPa
739,오후 8:23:57,0 N,0.0000MPa
738,오후 8:23:57,0 N,0.0000MPa
737,오후 8:23:57,0 N,0.0000MPa
736,오후 8:23:56,0 N,0.0000MPa
735,오후 8:23:56,0 N,0.0000MPa
734,오후 8:23:56,0 N,0.0000MPa
733,오후 8:23:56,0 N,0.0000MPa
732,오후 8:23:56,0 N,0.0000MPa
731,오후 8:23:56,0 N,0.0000MPa
730,오후 8:23:55,0 N,0.0000MPa
729,오후 8:23:55,0 N,0.0000MPa
728,오후 8:23:55,0 N,0.0000MPa
727,오후 8:23:55,0 N,0.0000MPa
726,오후 8:23:55,0 N,0.0000MPa
725,오후 8:23:54,0 N,0.0000MPa
724,오후 8:23:54,0 N,0.0000MPa
723,오후 8:23:54,0 N,0.0000MPa
722,오후 8:23:54,0 N,0.0000MPa
721,오후 8:23:54,0 N,0.0000MPa
720,오후 8:23:54,0 N,0.0000MPa
719,오후 8:23:53,0 N,0.0000MPa
718,오후 8:23:53,0 N,0.0000MPa
717,오후 8:23:53,0 N,0.0000MPa
716,오후 8:23:53,0 N,0.0000MPa
715,오후 8:23:53,0 N,0.0000MPa
714,오후 8:23:52,0 N,0.0000MPa
713,오후 8:23:52,0 N,0.0000MPa
712,오후 8:23:52,0 N,0.0000MPa
711,오후 8:23:52,0 N,0.0000MPa
710,오후 8:23:52,0 N,0.0000MPa
709,오후 8:23:51,0 N,0.0000MPa
708,오후 8:23:51,0 N,0.0000MPa
707,오후 8:23:51,0 N,0.0000MPa
706,오후 8:23:51,0 N,0.0000MPa
705,오후 8:23:51,0 N,0.0000MPa
704,오후 8:23:50,0 N,0.0000MPa
703,오후 8:23:50,0 N,0.0000MPa
702,오후 8:23:50,0 N,0.0000MPa
701,오후 8:23:50,0 N,0.0000MPa
700,오후 8:23:50,0 N,0.0000MPa
699,오후 8:23:50,0 N,0.0000MPa
698,오후 8:23:49,0 N,0.0000MPa
697,오후 8:23:49,0 N,0.0000MPa
696,오후 8:23:49,0 N,0.0000MPa
695,오후 8:23:49,0 N,0.0000MPa
694,오후 8:23:49,0 N,0.0000MPa
693,오후 8:23:48,0 N,0.0000MPa
692,오후 8:23:48,0 N,0.0000MPa
691,오후 8:23:48,0 N,0.0000MPa
690,오후 8:23:48,0 N,0.0000MPa
689,오후 8:23:48,0 N,0.0000MPa
688,오후 8:23:47,0 N,0.0000MPa
687,오후 8:23:47,0 N,0.0000MPa
686,오후 8:23:47,0 N,0.0000MPa
685,오후 8:23:47,0 N,0.0000MPa
684,오후 8:23:47,0 N,0.0000MPa
683,오후 8:23:46,0 N,0.0000MPa
682,오후 8:23:46,0 N,0.0000MPa
681,오후 8:23:46,0 N,0.0000MPa
680,오후 8:23:46,0 N,0.0000MPa
679,오후 8:23:46,0 N,0.0000MPa
678,오후 8:23:46,0 N,0.0000MPa
677,오후 8:23:45,0 N,0.0000MPa
676,오후 8:23:45,0 N,0.0000MPa
675,오후 8:23:45,8 N,8.0000MPa
674,오후 8:23:45,69 N,69.0000MPa
673,오후 8:23:45,170 N,170.0000MPa
672,오후 8:23:44,241 N,241.0000MPa
671,오후 8:23:44,241 N,241.0000MPa
670,오후 8:23:44,242 N,242.0000MPa
669,오후 8:23:44,242 N,242.0000MPa
668,오후 8:23:44,243 N,243.0000MPa
667,오후 8:23:43,245 N,245.0000MPa
666,오후 8:23:43,233 N,233.0000MPa
665,오후 8:23:43,202 N,202.0000MPa
664,오후 8:23:43,151 N,151.0000MPa
663,오후 8:23:43,97 N,97.0000MPa
662,오후 8:23:43,39 N,39.0000MPa
661,오후 8:23:42,11 N,11.0000MPa
660,오후 8:23:42,0 N,0.0000MPa
659,오후 8:23:42,0 N,0.0000MPa
658,오후 8:23:42,0 N,0.0000MPa
657,오후 8:23:42,0 N,0.0000MPa
656,오후 8:23:41,0 N,0.0000MPa
655,오후 8:23:41,0 N,0.0000MPa
654,오후 8:23:41,0 N,0.0000MPa
653,오후 8:23:41,0 N,0.0000MPa
652,오후 8:23:41,0 N,0.0000MPa
651,오후 8:23:40,0 N,0.0000MPa
650,오후 8:23:40,0 N,0.0000MPa
649,오후 8:23:40,0 N,0.0000MPa
648,오후 8:23:40,0 N,0.0000MPa
647,오후 8:23:40,0 N,0.0000MPa
646,오후 8:23:40,0 N,0.0000MPa
645,오후 8:23:39,0 N,0.0000MPa
644,오후 8:23:39,0 N,0.0000MPa
643,오후 8:23:39,0 N,0.0000MPa
642,오후 8:23:39,0 N,0.0000MPa
641,오후 8:23:39,0 N,0.0000MPa
640,오후 8:23:38,0 N,0.0000MPa
639,오후 8:23:38,0 N,0.0000MPa
638,오후 8:23:38,0 N,0.0000MPa
637,오후 8:23:38,0 N,0.0000MPa
636,오후 8:23:38,0 N,0.0000MPa
635,오후 8:23:38,0 N,0.0000MPa
634,오후 8:23:37,0 N,0.0000MPa
633,오후 8:23:37,0 N,0.0000MPa
632,오후 8:23:37,0 N,0.0000MPa
631,오후 8:23:37,0 N,0.0000MPa
630,오후 8:23:37,0 N,0.0000MPa
629,오후 8:23:36,0 N,0.0000MPa
628,오후 8:23:36,0 N,0.0000MPa
